Time,Event,Entity,Station,Train,Direction,Destination
12:40,Arrives,Passenger_990,Paco de Lucia,,,Tres Olivos
12:40,Arrives,Passenger_991,Castellana,,,Sanchinarro
12:40,Arrives,Passenger_992,Las Tablas,,,Mirasierra
12:41,Arrives,Train 6,Montecarmelo,Train 6,counterclockwise,
12:41,Alights,Passenger_942,Montecarmelo,Train 6,counterclockwise,Montecarmelo
12:41,Alights,Passenger_927,Montecarmelo,Train 6,counterclockwise,Montecarmelo
12:41,Arrives,Passenger_993,Mirasierra,,,Chamartin (station)
12:42,Arrives,Train 2,Castellana,Train 2,clockwise,
12:42,Arrives,Train 4,Castellana,Train 4,counterclockwise,
12:42,Alights,Passenger_847,Castellana,Train 4,counterclockwise,Castellana
12:42,Alights,Passenger_950,Castellana,Train 4,counterclockwise,Castellana
12:43,Arrives,Train 1,Chamartin (station),Train 1,clockwise,
12:43,Alights,Passenger_926,Chamartin (station),Train 1,clockwise,Chamartin (station)
12:43,Arrives,Train 3,Montecarmelo,Train 3,clockwise,
12:43,Alights,Passenger_984,Montecarmelo,Train 3,clockwise,Montecarmelo
12:43,Arrives,Train 5,Sanchinarro,Train 5,counterclockwise,
12:43,Boards,Passenger_971,Sanchinarro,Train 5,counterclockwise,Castellana
12:43,Arrives,Passenger_994,Tres Olivos,,,La Moraleja
12:43,Arrives,Passenger_995,Sanchinarro,,,La Moraleja
12:44,Arrives,Train 6,Tres Olivos,Train 6,counterclockwise,
12:44,Alights,Passenger_915,Tres Olivos,Train 6,counterclockwise,Tres Olivos
12:44,Arrives,Passenger_996,Sanchinarro,,,La Moraleja
12:45,Arrives,Train 2,Chamartin (station),Train 2,clockwise,
12:45,Alights,Passenger_930,Chamartin (station),Train 2,clockwise,Chamartin (station)
12:45,Arrives,Train 3,Mirasierra,Train 3,clockwise,
12:45,Alights,Passenger_949,Mirasierra,Train 3,clockwise,Mirasierra
12:45,Boards,Passenger_979,Mirasierra,Train 3,clockwise,Montecarmelo
12:45,Boards,Passenger_983,Mirasierra,Train 3,clockwise,Chamartin (station)
12:45,Boards,Passenger_986,Mirasierra,Train 3,clockwise,La Moraleja
12:45,Boards,Passenger_987,Mirasierra,Train 3,clockwise,Pinar de Chamartin
12:45,Boards,Passenger_993,Mirasierra,Train 3,clockwise,Chamartin (station)
12:45,Arrives,Train 5,Pinar de Chamartin,Train 5,counterclockwise,
12:45,Arrives,Passenger_997,Tres Olivos,,,Sanchinarro
12:45,Arrives,Passenger_998,Las Tablas,,,Sanchinarro
12:45,Arrives,Passenger_999,Sanchinarro,,,Chamartin (station)
12:46,Arrives,Train 6,Las Tablas,Train 6,counterclockwise,
12:46,Alights,Passenger_943,Las Tablas,Train 6,counterclockwise,Las Tablas
12:46,Boards,Passenger_985,Las Tablas,Train 6,counterclockwise,Mirasierra
12:46,Boards,Passenger_989,Las Tablas,Train 6,counterclockwise,Mirasierra
12:46,Boards,Passenger_992,Las Tablas,Train 6,counterclockwise,Mirasierra
12:46,Boards,Passenger_998,Las Tablas,Train 6,counterclockwise,Sanchinarro
12:46,Arrives,Passenger_1000,Sanchinarro,,,Pinar de Chamartin
12:46,Arrives,Passenger_1001,Chamartin (station),,,Castellana
12:47,Arrives,Train 4,Paco de Lucia,Train 4,counterclockwise,
12:47,Alights,Passenger_892,Paco de Lucia,Train 4,counterclockwise,Paco de Lucia
12:47,Alights,Passenger_913,Paco de Lucia,Train 4,counterclockwise,Paco de Lucia
12:47,Arrives,Train 1,Pinar de Chamartin,Train 1,clockwise,
12:47,Alights,Passenger_917,Pinar de Chamartin,Train 1,clockwise,Pinar de Chamartin
12:47,Alights,Passenger_941,Pinar de Chamartin,Train 1,clockwise,Pinar de Chamartin
12:47,Boards,Passenger_920,Pinar de Chamartin,Train 1,clockwise,Castellana
12:47,Boards,Passenger_951,Pinar de Chamartin,Train 1,clockwise,Castellana
12:47,Boards,Passenger_960,Pinar de Chamartin,Train 1,clockwise,Paco de Lucia
12:47,Boards,Passenger_961,Pinar de Chamartin,Train 1,clockwise,Mirasierra
12:47,Boards,Passenger_963,Pinar de Chamartin,Train 1,clockwise,Paco de Lucia
12:47,Boards,Passenger_970,Pinar de Chamartin,Train 1,clockwise,La Moraleja
12:47,Boards,Passenger_980,Pinar de Chamartin,Train 1,clockwise,Chamartin (station)
12:47,Boards,Passenger_981,Pinar de Chamartin,Train 1,clockwise,Sanchinarro
12:47,Boards,Passenger_988,Pinar de Chamartin,Train 1,clockwise,Sanchinarro
12:47,Arrives,Passenger_1002,Sanchinarro,,,La Moraleja
12:48,Arrives,Passenger_1003,Tres Olivos,,,Paco de Lucia
12:48,Arrives,Passenger_1004,Sanchinarro,,,Pinar de Chamartin
12:48,Arrives,Passenger_1005,Pinar de Chamartin,,,La Moraleja
12:49,Arrives,Train 2,Pinar de Chamartin,Train 2,clockwise,
12:49,Alights,Passenger_923,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
12:49,Arrives,Train 3,Paco de Lucia,Train 3,clockwise,
12:49,Arrives,Train 1,Sanchinarro,Train 1,clockwise,
12:49,Alights,Passenger_981,Sanchinarro,Train 1,clockwise,Sanchinarro
12:49,Alights,Passenger_988,Sanchinarro,Train 1,clockwise,Sanchinarro
12:49,Arrives,Passenger_1006,Las Tablas,,,La Moraleja
12:50,Arrives,Passenger_1007,Montecarmelo,,,Las Tablas
12:50,Arrives,Passenger_1008,Castellana,,,Paco de Lucia
12:51,Arrives,Train 6,La Moraleja,Train 6,counterclockwise,
12:51,Arrives,Train 4,Mirasierra,Train 4,counterclockwise,
12:51,Alights,Passenger_888,Mirasierra,Train 4,counterclockwise,Mirasierra
12:51,Arrives,Train 5,Chamartin (station),Train 5,counterclockwise,
12:51,Arrives,Train 2,Sanchinarro,Train 2,clockwise,
12:51,Arrives,Passenger_1009,Chamartin (station),,,Mirasierra
12:51,Arrives,Passenger_1010,Sanchinarro,,,Paco de Lucia
12:52,Arrives,Train 1,La Moraleja,Train 1,clockwise,
12:52,Alights,Passenger_970,La Moraleja,Train 1,clockwise,La Moraleja
12:52,Arrives,Passenger_1011,Pinar de Chamartin,,,Montecarmelo
12:52,Arrives,Passenger_1012,Pinar de Chamartin,,,Castellana
12:53,Arrives,Train 4,Montecarmelo,Train 4,counterclockwise,
12:53,Alights,Passenger_855,Montecarmelo,Train 4,counterclockwise,Montecarmelo
12:53,Alights,Passenger_894,Montecarmelo,Train 4,counterclockwise,Montecarmelo
12:53,Boards,Passenger_1007,Montecarmelo,Train 4,counterclockwise,Las Tablas
12:53,Arrives,Passenger_1013,Paco de Lucia,,,La Moraleja
12:54,Arrives,Train 3,Castellana,Train 3,clockwise,
12:54,Arrives,Train 5,Castellana,Train 5,counterclockwise,
12:54,Alights,Passenger_971,Castellana,Train 5,counterclockwise,Castellana
12:54,Boards,Passenger_928,Castellana,Train 5,counterclockwise,Paco de Lucia
12:54,Boards,Passenger_929,Castellana,Train 5,counterclockwise,La Moraleja
12:54,Boards,Passenger_932,Castellana,Train 5,counterclockwise,Tres Olivos
12:54,Boards,Passenger_936,Castellana,Train 5,counterclockwise,Tres Olivos
12:54,Boards,Passenger_938,Castellana,Train 5,counterclockwise,La Moraleja
12:54,Boards,Passenger_939,Castellana,Train 5,counterclockwise,La Moraleja
12:54,Boards,Passenger_944,Castellana,Train 5,counterclockwise,Sanchinarro
12:54,Boards,Passenger_965,Castellana,Train 5,counterclockwise,Montecarmelo
12:54,Boards,Passenger_972,Castellana,Train 5,counterclockwise,Montecarmelo
12:54,Boards,Passenger_974,Castellana,Train 5,counterclockwise,Montecarmelo
12:54,Boards,Passenger_977,Castellana,Train 5,counterclockwise,Montecarmelo
12:54,Boards,Passenger_978,Castellana,Train 5,counterclockwise,Sanchinarro
